Id,Calories,Date,Time
4558609924,56,2016-03-17,06:00:00
4558609924,56,2016-03-17,07:00:00
4558609924,110,2016-03-17,08:00:00
4558609924,173,2016-03-17,09:00:00
4558609924,108,2016-03-17,10:00:00
4558609924,95,2016-03-17,11:00:00
4558609924,139,2016-03-17,12:00:00
4558609924,95,2016-03-17,13:00:00
4558609924,82,2016-03-17,14:00:00
4558609924,104,2016-03-17,15:00:00
4558609924,58,2016-03-17,16:00:00
4558609924,56,2016-03-17,17:00:00
4558609924,56,2016-03-17,18:00:00
4558609924,80,2016-03-17,19:00:00
4558609924,86,2016-03-17,20:00:00
4558609924,66,2016-03-17,21:00:00
4558609924,66,2016-03-17,22:00:00
4558609924,72,2016-03-17,23:00:00
4558609924,56,2016-03-18,00:00:00
4558609924,56,2016-03-18,01:00:00
4558609924,56,2016-03-18,02:00:00
4558609924,56,2016-03-18,03:00:00
4558609924,56,2016-03-18,04:00:00
4558609924,56,2016-03-18,05:00:00
4558609924,56,2016-03-18,06:00:00
4558609924,56,2016-03-18,07:00:00
4558609924,56,2016-03-18,08:00:00
4558609924,56,2016-03-18,09:00:00
4558609924,97,2016-03-18,10:00:00
4558609924,109,2016-03-18,11:00:00
4558609924,99,2016-03-18,12:00:00
4558609924,59,2016-03-18,13:00:00
4558609924,56,2016-03-18,14:00:00
4558609924,56,2016-03-18,15:00:00
4558609924,77,2016-03-18,16:00:00
4558609924,116,2016-03-18,17:00:00
4558609924,121,2016-03-18,18:00:00
4558609924,62,2016-03-18,19:00:00
4558609924,65,2016-03-18,20:00:00
4558609924,62,2016-03-18,21:00:00
4558609924,82,2016-03-18,22:00:00
4558609924,61,2016-03-18,23:00:00
4558609924,56,2016-03-19,00:00:00
4558609924,56,2016-03-19,01:00:00
4558609924,56,2016-03-19,02:00:00
4558609924,56,2016-03-19,03:00:00
4558609924,56,2016-03-19,04:00:00
4558609924,56,2016-03-19,05:00:00
4558609924,56,2016-03-19,06:00:00
4558609924,56,2016-03-19,07:00:00
4558609924,56,2016-03-19,08:00:00
4558609924,56,2016-03-19,09:00:00
4558609924,56,2016-03-19,10:00:00
4558609924,56,2016-03-19,11:00:00
4558609924,56,2016-03-19,12:00:00
4558609924,56,2016-03-19,13:00:00
4558609924,56,2016-03-19,14:00:00
4558609924,56,2016-03-19,15:00:00
4558609924,56,2016-03-19,16:00:00
4558609924,56,2016-03-19,17:00:00
4558609924,56,2016-03-19,18:00:00
4558609924,56,2016-03-19,19:00:00
4558609924,56,2016-03-19,20:00:00
4558609924,56,2016-03-19,21:00:00
4558609924,56,2016-03-19,22:00:00
4558609924,56,2016-03-19,23:00:00
4558609924,56,2016-03-20,00:00:00
4558609924,56,2016-03-20,01:00:00
4558609924,56,2016-03-20,02:00:00
4558609924,61,2016-03-20,03:00:00
4558609924,56,2016-03-20,04:00:00
4558609924,56,2016-03-20,05:00:00
4558609924,56,2016-03-20,06:00:00
4558609924,56,2016-03-20,07:00:00
4558609924,56,2016-03-20,08:00:00
4558609924,56,2016-03-20,09:00:00
4558609924,61,2016-03-20,10:00:00
4558609924,105,2016-03-20,11:00:00
4558609924,117,2016-03-20,12:00:00
4558609924,120,2016-03-20,13:00:00
4558609924,187,2016-03-20,14:00:00
4558609924,73,2016-03-20,15:00:00
4558609924,57,2016-03-20,16:00:00
4558609924,56,2016-03-20,17:00:00
4558609924,56,2016-03-20,18:00:00
4558609924,56,2016-03-20,19:00:00
4558609924,56,2016-03-20,20:00:00
4558609924,56,2016-03-20,21:00:00
4558609924,56,2016-03-20,22:00:00
4558609924,56,2016-03-20,23:00:00
4558609924,56,2016-03-21,00:00:00
4558609924,56,2016-03-21,01:00:00
4558609924,56,2016-03-21,02:00:00
4558609924,56,2016-03-21,03:00:00
4558609924,56,2016-03-21,04:00:00
4558609924,56,2016-03-21,05:00:00
4558609924,56,2016-03-21,06:00:00
4558609924,56,2016-03-21,07:00:00
4558609924,56,2016-03-21,08:00:00
4558609924,56,2016-03-21,09:00:00
4558609924,56,2016-03-21,10:00:00
4558609924,56,2016-03-21,11:00:00
4558609924,56,2016-03-21,12:00:00
4558609924,56,2016-03-21,13:00:00
4558609924,56,2016-03-21,14:00:00
4558609924,56,2016-03-21,15:00:00
4558609924,56,2016-03-21,16:00:00
4558609924,56,2016-03-21,17:00:00
4558609924,56,2016-03-21,18:00:00
4558609924,56,2016-03-21,19:00:00
4558609924,56,2016-03-21,20:00:00
4558609924,56,2016-03-21,21:00:00
4558609924,56,2016-03-21,22:00:00
4558609924,56,2016-03-21,23:00:00
4558609924,56,2016-03-22,00:00:00
4558609924,56,2016-03-22,01:00:00
4558609924,56,2016-03-22,02:00:00
4558609924,56,2016-03-22,03:00:00
4558609924,56,2016-03-22,04:00:00
4558609924,56,2016-03-22,05:00:00
4558609924,56,2016-03-22,06:00:00
4558609924,56,2016-03-22,07:00:00
4558609924,56,2016-03-22,08:00:00
4558609924,56,2016-03-22,09:00:00
4558609924,56,2016-03-22,10:00:00
4558609924,56,2016-03-22,11:00:00
4558609924,56,2016-03-22,12:00:00
4558609924,56,2016-03-22,13:00:00
4558609924,56,2016-03-22,14:00:00
4558609924,56,2016-03-22,15:00:00
4558609924,56,2016-03-22,16:00:00
4558609924,56,2016-03-22,17:00:00
4558609924,56,2016-03-22,18:00:00
4558609924,56,2016-03-22,19:00:00
4558609924,56,2016-03-22,20:00:00
4558609924,56,2016-03-22,21:00:00
4558609924,56,2016-03-22,22:00:00
4558609924,56,2016-03-22,23:00:00
4558609924,56,2016-03-23,00:00:00
4558609924,56,2016-03-23,01:00:00
4558609924,56,2016-03-23,02:00:00
4558609924,56,2016-03-23,03:00:00
4558609924,56,2016-03-23,04:00:00
4558609924,56,2016-03-23,05:00:00
4558609924,56,2016-03-23,06:00:00
4558609924,56,2016-03-23,07:00:00
4558609924,56,2016-03-23,08:00:00
4558609924,56,2016-03-23,09:00:00
4558609924,56,2016-03-23,10:00:00
4558609924,56,2016-03-23,11:00:00
4558609924,56,2016-03-23,12:00:00
4558609924,56,2016-03-23,13:00:00
4558609924,56,2016-03-23,14:00:00
4558609924,56,2016-03-23,15:00:00
4558609924,56,2016-03-23,16:00:00
4558609924,56,2016-03-23,17:00:00
4558609924,56,2016-03-23,18:00:00
4558609924,56,2016-03-23,19:00:00
4558609924,56,2016-03-23,20:00:00
4558609924,56,2016-03-23,21:00:00
4558609924,56,2016-03-23,22:00:00
4558609924,56,2016-03-23,23:00:00
4558609924,56,2016-03-24,00:00:00
4558609924,56,2016-03-24,01:00:00
4558609924,56,2016-03-24,02:00:00
4558609924,56,2016-03-24,03:00:00
4558609924,56,2016-03-24,04:00:00
4558609924,56,2016-03-24,05:00:00
4558609924,56,2016-03-24,06:00:00
4558609924,56,2016-03-24,07:00:00
4558609924,56,2016-03-24,08:00:00
4558609924,79,2016-03-24,09:00:00
4558609924,171,2016-03-24,10:00:00
4558609924,173,2016-03-24,11:00:00
4558609924,212,2016-03-24,12:00:00
4558609924,95,2016-03-24,13:00:00
4558609924,96,2016-03-24,14:00:00
4558609924,58,2016-03-24,15:00:00
4558609924,56,2016-03-24,16:00:00
4558609924,56,2016-03-24,17:00:00
4558609924,56,2016-03-24,18:00:00
4558609924,56,2016-03-24,19:00:00
4558609924,56,2016-03-24,20:00:00
4558609924,56,2016-03-24,21:00:00
4558609924,56,2016-03-24,22:00:00
4558609924,56,2016-03-24,23:00:00
4558609924,56,2016-03-25,00:00:00
4558609924,56,2016-03-25,01:00:00
4558609924,56,2016-03-25,02:00:00
4558609924,56,2016-03-25,03:00:00
4558609924,56,2016-03-25,04:00:00
4558609924,56,2016-03-25,05:00:00
4558609924,56,2016-03-25,06:00:00
4558609924,56,2016-03-25,07:00:00
4558609924,56,2016-03-25,08:00:00
4558609924,56,2016-03-25,09:00:00
4558609924,56,2016-03-25,10:00:00
4558609924,56,2016-03-25,11:00:00
4558609924,56,2016-03-25,12:00:00
4558609924,56,2016-03-25,13:00:00
4558609924,72,2016-03-25,14:00:00
4558609924,155,2016-03-25,15:00:00
4558609924,134,2016-03-25,16:00:00
4558609924,122,2016-03-25,17:00:00
4558609924,78,2016-03-25,18:00:00
4558609924,71,2016-03-25,19:00:00
4558609924,57,2016-03-25,20:00:00
4558609924,56,2016-03-25,21:00:00
4558609924,56,2016-03-25,22:00:00
4558609924,56,2016-03-25,23:00:00
4558609924,56,2016-03-26,00:00:00
4558609924,56,2016-03-26,01:00:00
4558609924,56,2016-03-26,02:00:00
4558609924,56,2016-03-26,03:00:00
4558609924,56,2016-03-26,04:00:00
4558609924,56,2016-03-26,05:00:00
4558609924,56,2016-03-26,06:00:00
4558609924,56,2016-03-26,07:00:00
4558609924,56,2016-03-26,08:00:00
4558609924,56,2016-03-26,09:00:00
4558609924,73,2016-03-26,10:00:00
4558609924,56,2016-03-26,11:00:00
4558609924,70,2016-03-26,12:00:00
4558609924,64,2016-03-26,13:00:00
4558609924,56,2016-03-26,14:00:00
4558609924,138,2016-03-26,15:00:00
4558609924,107,2016-03-26,16:00:00
4558609924,123,2016-03-26,17:00:00
4558609924,81,2016-03-26,18:00:00
4558609924,88,2016-03-26,19:00:00
4558609924,91,2016-03-26,20:00:00
4558609924,56,2016-03-26,21:00:00
4558609924,83,2016-03-26,22:00:00
4558609924,67,2016-03-26,23:00:00
4558609924,59,2016-03-27,00:00:00
4558609924,56,2016-03-27,01:00:00
4558609924,56,2016-03-27,02:00:00
4558609924,56,2016-03-27,03:00:00
4558609924,56,2016-03-27,04:00:00
4558609924,56,2016-03-27,05:00:00
4558609924,56,2016-03-27,06:00:00
4558609924,56,2016-03-27,07:00:00
4558609924,56,2016-03-27,08:00:00
4558609924,57,2016-03-27,09:00:00
4558609924,112,2016-03-27,10:00:00
4558609924,112,2016-03-27,11:00:00
4558609924,140,2016-03-27,12:00:00
4558609924,107,2016-03-27,13:00:00
4558609924,134,2016-03-27,14:00:00
4558609924,103,2016-03-27,15:00:00
4558609924,138,2016-03-27,16:00:00
4558609924,116,2016-03-27,17:00:00
4558609924,144,2016-03-27,18:00:00
4558609924,112,2016-03-27,19:00:00
4558609924,102,2016-03-27,20:00:00
4558609924,128,2016-03-27,21:00:00
4558609924,80,2016-03-27,22:00:00
4558609924,56,2016-03-27,23:00:00
4558609924,56,2016-03-28,00:00:00
4558609924,56,2016-03-28,01:00:00
4558609924,56,2016-03-28,02:00:00
4558609924,56,2016-03-28,03:00:00
4558609924,56,2016-03-28,04:00:00
4558609924,56,2016-03-28,05:00:00
4558609924,56,2016-03-28,06:00:00
4558609924,56,2016-03-28,07:00:00
4558609924,56,2016-03-28,08:00:00
4558609924,88,2016-03-28,09:00:00
4558609924,122,2016-03-28,10:00:00
4558609924,106,2016-03-28,11:00:00
4558609924,94,2016-03-28,12:00:00
4558609924,92,2016-03-28,13:00:00
4558609924,86,2016-03-28,14:00:00
4558609924,90,2016-03-28,15:00:00
4558609924,109,2016-03-28,16:00:00
4558609924,165,2016-03-28,17:00:00
4558609924,140,2016-03-28,18:00:00
4558609924,107,2016-03-28,19:00:00
4558609924,132,2016-03-28,20:00:00
4558609924,110,2016-03-28,21:00:00
4558609924,104,2016-03-28,22:00:00
4558609924,85,2016-03-28,23:00:00
4558609924,70,2016-03-29,00:00:00
4558609924,56,2016-03-29,01:00:00
4558609924,56,2016-03-29,02:00:00
4558609924,56,2016-03-29,03:00:00
4558609924,56,2016-03-29,04:00:00
4558609924,56,2016-03-29,05:00:00
4558609924,56,2016-03-29,06:00:00
4558609924,56,2016-03-29,07:00:00
4558609924,56,2016-03-29,08:00:00
4558609924,63,2016-03-29,09:00:00
4558609924,100,2016-03-29,10:00:00
4558609924,81,2016-03-29,11:00:00
4558609924,92,2016-03-29,12:00:00
4558609924,85,2016-03-29,13:00:00
4558609924,102,2016-03-29,14:00:00
4558609924,109,2016-03-29,15:00:00
4558609924,148,2016-03-29,16:00:00
4558609924,149,2016-03-29,17:00:00
4558609924,70,2016-03-29,18:00:00
4558609924,79,2016-03-29,19:00:00
4558609924,142,2016-03-29,20:00:00
4558609924,152,2016-03-29,21:00:00
4558609924,118,2016-03-29,22:00:00
4558609924,83,2016-03-29,23:00:00
4558609924,62,2016-03-30,00:00:00
4558609924,56,2016-03-30,01:00:00
4558609924,56,2016-03-30,02:00:00
4558609924,56,2016-03-30,03:00:00
4558609924,56,2016-03-30,04:00:00
4558609924,56,2016-03-30,05:00:00
4558609924,56,2016-03-30,06:00:00
4558609924,58,2016-03-30,07:00:00
4558609924,80,2016-03-30,08:00:00
4558609924,56,2016-03-30,09:00:00
4558609924,72,2016-03-30,10:00:00
4558609924,79,2016-03-30,11:00:00
4558609924,62,2016-03-30,12:00:00
4558609924,105,2016-03-30,13:00:00
4558609924,154,2016-03-30,14:00:00
4558609924,99,2016-03-30,15:00:00
4558609924,98,2016-03-30,16:00:00
4558609924,110,2016-03-30,17:00:00
4558609924,128,2016-03-30,18:00:00
4558609924,87,2016-03-30,19:00:00
4558609924,82,2016-03-30,20:00:00
4558609924,59,2016-03-30,21:00:00
4558609924,92,2016-03-30,22:00:00
4558609924,65,2016-03-30,23:00:00
4558609924,56,2016-03-31,00:00:00
4558609924,57,2016-03-31,01:00:00
4558609924,56,2016-03-31,02:00:00
4558609924,57,2016-03-31,03:00:00
4558609924,56,2016-03-31,04:00:00
4558609924,56,2016-03-31,05:00:00
4558609924,56,2016-03-31,06:00:00
4558609924,56,2016-03-31,07:00:00
4558609924,56,2016-03-31,08:00:00
4558609924,108,2016-03-31,09:00:00
4558609924,95,2016-03-31,10:00:00
4558609924,110,2016-03-31,11:00:00
4558609924,122,2016-03-31,12:00:00
4558609924,93,2016-03-31,13:00:00
4558609924,87,2016-03-31,14:00:00
4558609924,88,2016-03-31,15:00:00
4558609924,79,2016-03-31,16:00:00
4558609924,101,2016-03-31,17:00:00
4558609924,101,2016-03-31,18:00:00
4558609924,109,2016-03-31,19:00:00
4558609924,120,2016-03-31,20:00:00
4558609924,104,2016-03-31,21:00:00
4558609924,76,2016-03-31,22:00:00
4558609924,64,2016-03-31,23:00:00
4558609924,56,2016-04-01,00:00:00
4558609924,56,2016-04-01,01:00:00
4558609924,56,2016-04-01,02:00:00
4558609924,56,2016-04-01,03:00:00
4558609924,56,2016-04-01,04:00:00
4558609924,56,2016-04-01,05:00:00
4558609924,56,2016-04-01,06:00:00
4558609924,56,2016-04-01,07:00:00
4558609924,56,2016-04-01,08:00:00
4558609924,56,2016-04-01,09:00:00
4558609924,62,2016-04-01,10:00:00
4558609924,94,2016-04-01,11:00:00
4558609924,92,2016-04-01,12:00:00
4558609924,69,2016-04-01,13:00:00
4558609924,74,2016-04-01,14:00:00
4558609924,94,2016-04-01,15:00:00
4558609924,122,2016-04-01,16:00:00
4558609924,105,2016-04-01,17:00:00
4558609924,87,2016-04-01,18:00:00
4558609924,119,2016-04-01,19:00:00
4558609924,147,2016-04-01,20:00:00
4558609924,76,2016-04-01,21:00:00
4558609924,96,2016-04-01,22:00:00
4558609924,107,2016-04-01,23:00:00
4558609924,87,2016-04-02,00:00:00
4558609924,60,2016-04-02,01:00:00
4558609924,56,2016-04-02,02:00:00
4558609924,56,2016-04-02,03:00:00
4558609924,56,2016-04-02,04:00:00
4558609924,56,2016-04-02,05:00:00
4558609924,56,2016-04-02,06:00:00
4558609924,56,2016-04-02,07:00:00
4558609924,56,2016-04-02,08:00:00
4558609924,83,2016-04-02,09:00:00
4558609924,85,2016-04-02,10:00:00
4558609924,63,2016-04-02,11:00:00
4558609924,57,2016-04-02,12:00:00
4558609924,93,2016-04-02,13:00:00
4558609924,61,2016-04-02,14:00:00
4558609924,61,2016-04-02,15:00:00
4558609924,110,2016-04-02,16:00:00
4558609924,92,2016-04-02,17:00:00
4558609924,87,2016-04-02,18:00:00
4558609924,71,2016-04-02,19:00:00
4558609924,92,2016-04-02,20:00:00
4558609924,66,2016-04-02,21:00:00
4558609924,64,2016-04-02,22:00:00
4558609924,56,2016-04-02,23:00:00
4558609924,56,2016-04-03,00:00:00
4558609924,56,2016-04-03,01:00:00
4558609924,56,2016-04-03,02:00:00
4558609924,57,2016-04-03,03:00:00
4558609924,56,2016-04-03,04:00:00
4558609924,56,2016-04-03,05:00:00
4558609924,56,2016-04-03,06:00:00
4558609924,56,2016-04-03,07:00:00
4558609924,56,2016-04-03,08:00:00
4558609924,108,2016-04-03,09:00:00
4558609924,108,2016-04-03,10:00:00
4558609924,78,2016-04-03,11:00:00
4558609924,70,2016-04-03,12:00:00
4558609924,56,2016-04-03,13:00:00
4558609924,85,2016-04-03,14:00:00
4558609924,109,2016-04-03,15:00:00
4558609924,97,2016-04-03,16:00:00
4558609924,146,2016-04-03,17:00:00
4558609924,90,2016-04-03,18:00:00
4558609924,79,2016-04-03,19:00:00
4558609924,86,2016-04-03,20:00:00
4558609924,117,2016-04-03,21:00:00
4558609924,75,2016-04-03,22:00:00
4558609924,94,2016-04-03,23:00:00
4558609924,59,2016-04-04,00:00:00
4558609924,58,2016-04-04,01:00:00
4558609924,56,2016-04-04,02:00:00
4558609924,56,2016-04-04,03:00:00
4558609924,56,2016-04-04,04:00:00
4558609924,56,2016-04-04,05:00:00
4558609924,56,2016-04-04,06:00:00
4558609924,56,2016-04-04,07:00:00
4558609924,60,2016-04-04,08:00:00
4558609924,127,2016-04-04,09:00:00
4558609924,123,2016-04-04,10:00:00
4558609924,141,2016-04-04,11:00:00
4558609924,141,2016-04-04,12:00:00
4558609924,138,2016-04-04,13:00:00
4558609924,98,2016-04-04,14:00:00
4558609924,69,2016-04-04,15:00:00
4558609924,156,2016-04-04,16:00:00
4558609924,92,2016-04-04,17:00:00
4558609924,101,2016-04-04,18:00:00
4558609924,76,2016-04-04,19:00:00
4558609924,87,2016-04-04,20:00:00
4558609924,84,2016-04-04,21:00:00
4558609924,61,2016-04-04,22:00:00
4558609924,73,2016-04-04,23:00:00
4558609924,56,2016-04-05,00:00:00
4558609924,56,2016-04-05,01:00:00
4558609924,56,2016-04-05,02:00:00
4558609924,56,2016-04-05,03:00:00
4558609924,56,2016-04-05,04:00:00
4558609924,56,2016-04-05,05:00:00
4558609924,56,2016-04-05,06:00:00
4558609924,56,2016-04-05,07:00:00
4558609924,56,2016-04-05,08:00:00
4558609924,93,2016-04-05,09:00:00
4558609924,74,2016-04-05,10:00:00
4558609924,70,2016-04-05,11:00:00
4558609924,82,2016-04-05,12:00:00
4558609924,82,2016-04-05,13:00:00
4558609924,73,2016-04-05,14:00:00
4558609924,81,2016-04-05,15:00:00
4558609924,66,2016-04-05,16:00:00
4558609924,73,2016-04-05,17:00:00
4558609924,276,2016-04-05,18:00:00
4558609924,110,2016-04-05,19:00:00
4558609924,95,2016-04-05,20:00:00
4558609924,76,2016-04-05,21:00:00
4558609924,69,2016-04-05,22:00:00
4558609924,56,2016-04-05,23:00:00
4558609924,56,2016-04-06,00:00:00
4558609924,56,2016-04-06,01:00:00
4558609924,56,2016-04-06,02:00:00
4558609924,56,2016-04-06,03:00:00
4558609924,56,2016-04-06,04:00:00
4558609924,56,2016-04-06,05:00:00
4558609924,56,2016-04-06,06:00:00
4558609924,56,2016-04-06,07:00:00
4558609924,79,2016-04-06,08:00:00
4558609924,91,2016-04-06,09:00:00
4558609924,86,2016-04-06,10:00:00
4558609924,126,2016-04-06,11:00:00
4558609924,86,2016-04-06,12:00:00
4558609924,66,2016-04-06,13:00:00
4558609924,73,2016-04-06,14:00:00
4558609924,91,2016-04-06,15:00:00
4558609924,115,2016-04-06,16:00:00
4558609924,148,2016-04-06,17:00:00
4558609924,80,2016-04-06,18:00:00
4558609924,72,2016-04-06,19:00:00
4558609924,96,2016-04-06,20:00:00
4558609924,57,2016-04-06,21:00:00
4558609924,79,2016-04-06,22:00:00
4558609924,63,2016-04-06,23:00:00
4558609924,56,2016-04-07,00:00:00
4558609924,56,2016-04-07,01:00:00
4558609924,56,2016-04-07,02:00:00
4558609924,56,2016-04-07,03:00:00
4558609924,56,2016-04-07,04:00:00
4558609924,56,2016-04-07,05:00:00
4558609924,56,2016-04-07,06:00:00
4558609924,56,2016-04-07,07:00:00
4558609924,84,2016-04-07,08:00:00
4558609924,170,2016-04-07,09:00:00
4558609924,88,2016-04-07,10:00:00
4558609924,89,2016-04-07,11:00:00
4558609924,119,2016-04-07,12:00:00
4558609924,142,2016-04-07,13:00:00
4558609924,90,2016-04-07,14:00:00
4558609924,107,2016-04-07,15:00:00
4558609924,91,2016-04-07,16:00:00
4558609924,84,2016-04-07,17:00:00
4558609924,128,2016-04-07,18:00:00
4558609924,240,2016-04-07,19:00:00
4558609924,106,2016-04-07,20:00:00
4558609924,96,2016-04-07,21:00:00
4558609924,84,2016-04-07,22:00:00
4558609924,71,2016-04-07,23:00:00
4558609924,62,2016-04-08,00:00:00
4558609924,56,2016-04-08,01:00:00
4558609924,56,2016-04-08,02:00:00
4558609924,56,2016-04-08,03:00:00
4558609924,56,2016-04-08,04:00:00
4558609924,56,2016-04-08,05:00:00
4558609924,56,2016-04-08,06:00:00
4558609924,79,2016-04-08,07:00:00
4558609924,101,2016-04-08,08:00:00
4558609924,72,2016-04-08,09:00:00
4558609924,94,2016-04-08,10:00:00
4558609924,100,2016-04-08,11:00:00
4558609924,103,2016-04-08,12:00:00
4558609924,88,2016-04-08,13:00:00
4558609924,78,2016-04-08,14:00:00
4558609924,87,2016-04-08,15:00:00
4558609924,68,2016-04-08,16:00:00
4558609924,60,2016-04-08,17:00:00
4558609924,74,2016-04-08,18:00:00
4558609924,94,2016-04-08,19:00:00
4558609924,94,2016-04-08,20:00:00
4558609924,59,2016-04-08,21:00:00
4558609924,75,2016-04-08,22:00:00
4558609924,56,2016-04-08,23:00:00
4558609924,56,2016-04-09,00:00:00
4558609924,56,2016-04-09,01:00:00
4558609924,56,2016-04-09,02:00:00
4558609924,56,2016-04-09,03:00:00
4558609924,56,2016-04-09,04:00:00
4558609924,56,2016-04-09,05:00:00
4558609924,62,2016-04-09,06:00:00
4558609924,76,2016-04-09,07:00:00
4558609924,70,2016-04-09,08:00:00
4558609924,75,2016-04-09,09:00:00
4558609924,71,2016-04-09,10:00:00
4558609924,107,2016-04-09,11:00:00
4558609924,62,2016-04-09,12:00:00
4558609924,90,2016-04-09,13:00:00
4558609924,81,2016-04-09,14:00:00
4558609924,96,2016-04-09,15:00:00
4558609924,98,2016-04-09,16:00:00
4558609924,142,2016-04-09,17:00:00
4558609924,111,2016-04-09,18:00:00
4558609924,96,2016-04-09,19:00:00
4558609924,111,2016-04-09,20:00:00
4558609924,65,2016-04-09,21:00:00
4558609924,58,2016-04-09,22:00:00
4558609924,76,2016-04-09,23:00:00
4558609924,56,2016-04-10,00:00:00
4558609924,56,2016-04-10,01:00:00
4558609924,56,2016-04-10,02:00:00
4558609924,56,2016-04-10,03:00:00
4558609924,56,2016-04-10,04:00:00
4558609924,56,2016-04-10,05:00:00
4558609924,56,2016-04-10,06:00:00
4558609924,69,2016-04-10,07:00:00
4558609924,91,2016-04-10,08:00:00
4558609924,80,2016-04-10,09:00:00
4558609924,72,2016-04-10,10:00:00
4558609924,146,2016-04-10,11:00:00
4558609924,117,2016-04-10,12:00:00
4558609924,57,2016-04-10,13:00:00
4558609924,77,2016-04-10,14:00:00
4558609924,108,2016-04-10,15:00:00
4558609924,89,2016-04-10,16:00:00
4558609924,94,2016-04-10,17:00:00
4558609924,93,2016-04-10,18:00:00
4558609924,134,2016-04-10,19:00:00
4558609924,81,2016-04-10,20:00:00
4558609924,83,2016-04-10,21:00:00
4558609924,69,2016-04-10,22:00:00
4558609924,56,2016-04-10,23:00:00
4558609924,56,2016-04-11,00:00:00
4558609924,56,2016-04-11,01:00:00
4558609924,56,2016-04-11,02:00:00
4558609924,56,2016-04-11,03:00:00
4558609924,56,2016-04-11,04:00:00
4558609924,56,2016-04-11,05:00:00
4558609924,84,2016-04-11,06:00:00
4558609924,162,2016-04-11,07:00:00
4558609924,98,2016-04-11,08:00:00
4558609924,101,2016-04-11,09:00:00
4558609924,122,2016-04-11,10:00:00
4558609924,126,2016-04-11,11:00:00
4558609924,137,2016-04-11,12:00:00
4558609924,150,2016-04-11,13:00:00
4558609924,103,2016-04-11,14:00:00
4558609924,171,2016-04-11,15:00:00
4558609924,114,2016-04-11,16:00:00
4558609924,82,2016-04-11,17:00:00
4558609924,83,2016-04-11,18:00:00
4558609924,56,2016-04-11,19:00:00
4558609924,59,2016-04-11,20:00:00
4558609924,56,2016-04-11,21:00:00
